coefficient,pvalue,var_explained,covar,disease_field
0.8283377324574664,0.00023414155308413835,-1,sex,p131342
21.486477755212324,0.9997842492722468,-1,date_centre,p131342
15.95515060585906,0.9660707870293544,-1,centre,p131342
0.9985288301111106,0.3930416166257799,-1,plate,p131342
18.04427994846096,0.9941539458737284,-1,well,p131342
0.6903022284276721,0.091317541490452,-1,plate_row,p131342
-0.8099775909180371,0.1335987221447126,-1,plate_column,p131342
-1.4211897369705038,0.3157810229560124,-1,mean_date_processing,p131342
0.0002825158378649408,0.426264127062907,-1,storage_time,p131342
-0.6496907050944281,0.1946113053871722,-1,batch,p131342
0.0427260262301101,0.0119722078251779,-1,age,p131344
1.2885055673368198,7.732492916528181e-06,-1,sex,p131344
21.369040068570698,0.9997854238508846,-1,date_centre,p131344
-1.4198706566534849,0.2466106861501063,-1,centre,p131344
20.18167729447848,0.998456695768353,-1,plate,p131344
18.76478345438775,0.9963125856923865,-1,well,p131344
0.3671712235036077,0.456674833167104,-1,plate_row,p131344
-0.6980708522851131,0.3238184495632532,-1,plate_column,p131344
-1.67964217110735,0.2357448143378041,-1,mean_date_processing,p131344
-0.0002977432465546402,0.4704647256406169,-1,storage_time,p131344
1.1912084856963172,0.2478741619639976,-1,batch,p131344
0.0910966877242529,0.0190100918087234,-1,age,p131346
1.3462632566209582,0.0185664626867844,-1,sex,p131346
