coefficient,hazard_ratio,pvalue,covar,disease
1.9769525146805735e-4,1.000197714794462,0.2008124262848151,storage_time,p131322
0.014690629033249084,1.0147990666789843,0.6489471704485564,batch,p131322
0.11737562734615459,1.124541759002926,1.489243741207669e-57,age,p131324
0.6108196809347181,1.8419405837514498,5.750962506195922e-12,sex,p131324
-3.051295581054402e-4,0.9996949169891838,0.09986483142903971,date_centre,p131324
0.004748928439759472,1.004760222471528,0.5634906225092212,centre,p131324
4.5527590601646427e-4,1.0004553795598214,0.0961983611225797,plate,p131324
0.0013031607883960883,1.0013040102713806,0.4353947730179173,well,p131324
0.019789586590696,1.0199866985671369,0.28888628411119477,plate_row,p131324
-0.03024054045076614,0.9702121302150214,0.028628185315286818,plate_column,p131324
0.0018590156325215372,1.0018607446733545,0.1386673717021113,mean_date_processing,p131324
2.6668439318921073e-4,1.0002667199566333,0.0686513612766659,storage_time,p131324
0.03877965756111102,1.0395414033248913,0.1861702810050701,batch,p131324
0.10340178306740062,1.1089368716381978,1.6620777978906734e-65,age,p131342
0.7344469124643735,2.0843288573309415,2.180821812374596e-25,sex,p131342
8.378474644530029e-5,1.0000837882564853,0.555336277620736,date_centre,p131342
-8.566760249747827e-4,0.9991436908171687,0.8920744973282393,centre,p131342
-2.381996229438386e-4,0.999761828744334,0.268238533381685,plate,p131342
3.774050920496962e-4,1.0003774763183115,0.7766388980090315,well,p131342
0.005219736891969144,1.005233383452066,0.7223874530593841,plate_row,p131342
-0.005786608888046377,0.9942301012858815,0.5852625670738145,plate_column,p131342
-5.882551523549037e-4,0.9994119178357852,0.546935153599661,mean_date_processing,p131342
-7.74870280889067e-5,0.9999225159739533,0.48737246335226164,storage_time,p131342
-0.014808136958816068,0.9853009643085491,0.518902390441756,batch,p131342
0.09963924771708087,1.1047722970499816,4.380516562088105e-40,age,p131344
0.9672446588318467,2.6306860267072465,3.362575999133603e-25,sex,p131344
1.8817871019996592e-4,1.0001881964169241,0.2713752124115148,date_centre,p131344
0.012940083821826954,1.013024169004817,0.12276138885116468,centre,p131344
1.7342095786162856e-4,1.0001734359961452,0.5404271941216311,plate,p131344
-9.366133614982886e-4,0.9990638251238884,0.5911015428582097,well,p131344
-0.007031598307548766,0.9929930655372228,0.7159354975572791,plate_row,p131344
-0.020004920464235482,0.9801938502861054,0.1451794939958358,plate_column,p131344
8.342589078595103e-4,1.0008346069986147,0.5181523252275226,mean_date_processing,p131344
-1.4100698875669566e-4,0.9998590029522615,0.2981879846752816,storage_time,p131344
