coefficient,pvalue,var_explained,covar,protein_field
0.0645504634779385,0.0556349599894063,0.0018927354265051,date_processing,adam12
-2.8074470442880213e-06,0.6779125385529956,5.285186765050957e-06,storage_time,adam12
-0.0207908831461692,0.0626064722520629,0.0003320579010284622,batch,adam12
0.0038574045394533,3.939195756181566e-61,0.0082998471910372,age,adam15
-0.0507816292938199,2.8586987962725124e-41,0.0055300830288607,sex,adam15
-1.2375999999995486,0.0100827707339877,0.0303258466554473,date_centre,adam15
-0.2051475191057378,0.0052787910178099,0.0008103961435769776,centre,adam15
-0.1325587124591179,0.0364390864514261,0.0111757824881153,plate,adam15
-0.1307207053251399,1.1349978640386757e-07,0.0194522822287693,well,adam15
-0.1115385362117401,3.211336256704492e-50,0.0103127016057026,plate_row,adam15
-0.0578754988821216,8.98494418859678e-11,0.0020693395542844,plate_column,adam15
-0.0735805445263769,0.0672028308985342,0.0018482578465681,date_processing,adam15
7.788690620426822e-06,0.2098798482362089,4.81558739838729e-05,storage_time,adam15
0.0049264704919817,0.643559909926794,0.00010107847859286468,batch,adam15
0.0055125376694329,8.921362453840932e-97,0.0130692142320552,age,adam22
0.0203981517556401,1.7792396145602595e-06,0.0006886309646629436,sex,adam22
-0.8110000000008508,0.0869694052382178,0.030993138139797,date_centre,adam22
0.0707317450223237,2.179726875314076e-05,0.00205683099889,centre,adam22
